scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
-0.2497030671417592,-0.6084540466875785,-1.06902413633543,0.390283530470357,1.6854614945645,0.861324785110581,0.0205569647229847,0.828191031083803,-0.762972913085246,0.932616273039508,-0.247925328824006,-0.486498140908326,0.304049652481386,0.651157404084182,0.0057172395713575,0.260015492748991,0.356743692115276,0.100367609546321,-0.182068893722255,0.815610005157376,0.579237004022243,0.028510099352699,0.347645525175649,0.881769312507112,-0.243924838053517,-0.63422102481204,-0.207580711930245,-0.17114996357183,0.0948542728421881,-0.0044354222502235
-0.17578425207853,-0.2262714552567581,1.1876710523688,0.123786093815081,0.594628648718931,0.566920556348582,-0.599908642866848,-0.801114773527396,-0.0798832769445721,-0.0289179333913773,-0.110502509190245,0.122388624556919,1.53164489311357,0.707553900620153,-0.590282204566272,0.606355910524854,0.403672642752506,0.477499763368778,-0.554303792376104,-0.0156132558028995,0.0964479965109904,-0.123650543196428,-0.196722818641743,-0.662730763508687,0.152009456969602,0.509217888181144,0.130669768826265,0.0662866020886347,-0.0391882192500069,0.0105530471815519
18.61594354782365,-0.2268236233978312,-2.92382666427262,1.52483716405302,-3.01875803326242,3.28929147538496,-5.75554237361289,2.21827630310359,-0.509995431790455,-3.56944356866613,-1.01659168855188,-4.32053577559936,1.27720226474415,-3.70174966668488,-0.97186959353265,-4.85777667212588,0.0906055221312176,-2.80150199048762,-4.18680753704806,-1.64840609367465,1.1764455977519,-0.447039406719925,-0.511656805196235,-0.12272408639124,-4.28863899895194,0.563796657800838,-0.949451350280346,-0.204532177495445,1.51020648735902,-0.324706012560446
0.4288409138545378,0.078889554623527,-3.95120850670532,2.88180518239049,-6.42149029451106,2.43418142416554,-1.32732453838007,-2.12210598673342,-3.2275333300383,-0.68556047558208,0.775985124963588,-4.72309174576035,4.921657447038,-8.75277008726404,1.52019774197935,-8.5520227319441,0.351975957711389,-4.5340297530839,-6.46540863418339,-1.89030997911689,0.174840185624481,-0.669351428982036,1.41047856462921,0.279402820830601,0.570821171370176,0.65627101478476,-0.298600548903483,-0.407571358894306,-1.37870253026193,1.37913029153249
1.2088311325368548,0.5922297019466864,1.86210178942007,-0.124051888133202,-1.98975174951054,0.382608915041756,0.473031677376878,-0.674516988454297,0.298621349163879,-0.282415726283542,0.802052524645684,-0.989431189994817,-0.491112318271443,0.903819349613327,1.3665243152114,-1.88616230658692,-0.194861302074369,0.0868367239072255,0.978546240489057,0.0556039737113707,0.189130835579419,0.150726987749903,-0.204158275791025,-0.51144105586203,0.0778741500089749,0.388335120253865,0.0078957284691346,-0.120979613154893,-0.0195787926354923,0.0061547052319409
0.6492000279466219,-0.227786980580129,-1.81473272853516,1.06694863039891,0.387626081470521,0.106174208501414,0.346579869653424,0.615806129742334,0.303572326191035,0.980296634121277,-0.486037569747445,-1.27669315722927,-2.37785410437684,-0.232558213563731,-0.407893198629901,0.548832582170479,-0.555979312241278,0.128205057545912,-0.106166719416068,-0.280150694362794,-0.346986185399619,-0.329388481808869,-0.0356238084611381,-0.372313384742495,-0.432678591256661,-1.32634634946133,0.875414338160434,-0.320806733885591,-0.299307525643935,-0.158511541675055
-0.2967931251309997,0.3037512188818008,-1.53281036094493,2.23275183861699,-5.92310007493809,3.38670841159996,-0.15344334000728,-1.41974768064009,-3.8785763388613,1.44465586239817,-1.46554214173397,-5.20833459337633,4.54630106888309,-7.76119403219115,1.15954032168956,-5.23161145654992,-0.171642119460071,-4.71982949844975,-4.84799196061678,-1.13432874514983,3.52773827223549,0.520839865969216,0.632504705856676,-0.070837950713368,-0.490291315112446,-0.359983126080465,0.0506775325943162,1.09567132878655,0.471741401676933,-0.106667140739625
-0.2824006148256829,-0.3506385178397302,-2.98646550822273,-0.0008912294816884,0.605886830263541,0.338337780759695,0.685448451171472,-1.58195443740193,0.504206377175919,-0.233402618007887,0.636767742518801,1.01029102209398,0.0045179679664243,0.0443966388940644,0.420853062352676,-0.931614224984722,1.14797368277192,0.48306309357216,-0.152470829644753,-0.285666258848129,0.0725498490088206,-0.764274258309323,-0.875146363670133,-0.509848660993286,1.31391790371009,0.355064731381086,0.448551563224067,0.193489780350156,1.21458768687535,-0.0139228973515758
-0.3074128414727869,-0.3645954487247265,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.0027494784537285,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596
-0.2934395304967512,0.0523854838520189,1.93067168245827,-0.0638762731174969,-0.371515093744774,0.54348525014027,-0.909755847550722,-1.43753387824548,-0.403209550349732,-0.150757316857064,1.18809465460226,-0.721549044567125,0.466316335690379,0.705879960301611,0.0710855798810319,-1.27411846900763,0.765313572608327,0.280949059269866,0.817175984374982,-0.13855386859809,-0.55658823384584,-0.209272767436062,-0.19832491121398,-0.383034337335115,0.487796733370122,0.745308367941867,-0.625076475878118,-0.335172744233746,0.0310115679911843,-0.0010877113995404
0.2501222664710403,0.9555563387727768,-0.956390354534089,2.36159360978361,-3.17119460723168,1.9707587789256,0.474761353851904,-1.90259820435779,-0.055177812186404,0.277831228585655,-1.74585416512772,-2.5166280017922,0.874051625366684,-2.51310432869389,0.0215750823066827,-3.56511884467947,0.461153428310475,-2.01571274629308,-1.7314131905532,-0.465814727140309,0.527619755594392,0.19087690343816,0.4732110860249,0.719400298090367,0.122457847823505,-0.255649852132098,-0.619259299031992,-0.48427999484406,0.683534592892906,0.443299499267762
16.724516174107457,-0.7824809971921662,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,0.88848078772943,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.60687003263877,-2.14718143950284,-1.1598299509044,-1.50411888189644,-19.2543276173719,0.54486672601225,-4.78160552206407,-0.0077722810999307,3.05235768679424,-0.775035651186717
0.1896178299448054,0.6391992387128608,-2.2012948635685,-0.592235311924119,1.6512646663033,-0.162329625460172,0.541643397841711,-0.40688964876651,-0.793021077552106,0.839660111938795,0.0064954586456478,-0.87254105698948,0.371603824285848,0.914918343843449,0.237432328839328,0.306080649594131,0.198154375817167,0.421936729944563,-0.547643989228317,0.849314190903323,0.590408953584442,0.535161526646241,0.13673229656221,-0.135544164511338,-0.245974261388149,-0.403262761497117,0.409304107575555,-0.294713157864345,0.222818465041344,-0.164111767181943
4.108991825613079,0.1076257944759689,-5.83919161928092,7.1515323543223,-12.8167600806187,7.03111476501099,-9.6512721679897,-2.93842725771624,-11.5432071690832,4.84362653179436,-3.49427572506535,-13.3207888671784,8.46024444901677,-17.003289445516,0.101556614891384,-14.094451660329,0.747030766392512,-12.6616957230679,-18.9124938172188,-6.62697484523061,4.00892074227194,0.0556838813863639,2.46205591127559,1.05486518382957,0.530480596078193,0.472669814042592,-0.275997967880675,0.282435024801752,0.104886020210564,0.254417096767513
0.0,-0.6383416158554495,1.34667665217982,-0.767652635827875,0.744475523812404,-0.78338984492234,-1.11791965398264,0.0158502826890547,-1.11570620780866,0.115792498535019,-0.33164927384799,0.567459572069613,-0.583912193000835,-0.841655033544323,0.13963744785837,-0.399487572411415,1.42984786220081,1.34393306450402,0.16789952953849,-1.10907494736356,0.0505129919228642,0.0795036831373129,0.37970862461751,1.05552054263152,-0.140731341986933,-0.389060551572978,0.408702145652962,0.0112636783184242,0.0499537155680609,0.0185813085540536
1.0897785230210295,-0.6833844382570284,-18.474867903441,11.5863805198184,-21.4029168131391,6.03851541556808,-14.4511581398683,-4.14652350569915,-14.856123673178,12.4311404723263,-4.05335328722588,-9.04039624894471,5.96620250720685,-8.46396612952571,0.0786921317878341,-9.09253265181295,0.0108220973904713,-7.1863755078292,-13.7974745003699,-4.95849390971089,1.32116655982617,1.5779244011474,1.74113559593371,-1.25113794883836,-0.396219126116475,0.0957055555718895,1.32275094272025,-0.217954564863573,1.62879253147016,0.482248274865402
-0.1676797317124292,-0.12833797389537,-0.893667335049266,0.612671237700763,3.10618185110262,-0.209444511442422,-0.274194548067748,0.578728193268043,0.160033975502636,-0.124458683893444,0.432213674157022,0.211923058812389,1.00032245028038,0.962354859959154,1.17594779307954,-1.15931970270395,-0.0176664442145141,0.450040388375922,-1.03338266152449,0.850956691727285,0.242102098121903,0.359298445830827,0.158347151537435,0.968269382062803,-0.478494144555397,0.0910653980306688,0.218223016578491,0.473390595994569,-0.284577314967393,-0.299809225539211
-0.042199399147628,-0.297313173322055,-7.62692409246447,-6.97642000754641,-2.07791115073952,3.41675415987856,4.45875840248762,-5.08040779918275,-6.57894786782983,1.76034141396682,-0.599508728352202,-4.00174208524931,2.61176184321338,-2.21069105518154,0.145323220628924,-5.28167813117348,-1.44622731547596,-2.34217826208892,-4.44208205885268,-0.812202197039381,0.254771833248553,2.87526030369363,1.22479498325958,-0.656639147267532,-0.330810728527997,-0.0789460153087798,0.270305924800976,0.431119110160139,0.821381426988655,-1.05608777393768
0.2508209320198421,-0.494343213618581,1.20246794494712,0.116008125224521,-0.126700264315637,0.0467479382353827,-0.208563056272243,-1.18689625885264,0.429542245169185,-0.313587759420888,-0.532763939684548,0.0511233637312034,1.76498335810217,1.29690683567509,0.615393821721037,0.552961451366704,-0.0313098186166992,0.0145944283562927,-0.374406959351698,-0.344680755539441,0.316216529659758,0.0393501297867881,0.045098352680935,0.0784861197787889,-0.110400060642582,0.639121038815409,0.50512163033549,1.03470112989913,-0.118628315782732,-0.0099833043994903
0.2515195975686439,0.3710217460261516,2.00982358321249,-0.206915058172684,-1.66927681538716,-0.130459110591397,0.225318961668054,-0.962584240503773,0.307317637932938,-0.242468605647877,0.367333502006749,0.12672137632494,0.590706396454375,0.499915611178966,-0.748361152463565,0.927120940150595,0.101084239673066,0.149410816950049,-0.784286837424755,0.136687437665437,0.580085637254605,-0.179652239128354,-0.115563035369231,-0.401042080495809,0.147257629549063,-0.518512259468496,-0.0816074505649749,-0.1476947162025,-0.0710905506018302,-0.070231213702432
-0.2934395304967512,-0.0920476039427155,1.14020795371139,1.15643107873873,-1.47157796740819,2.07627840454674,0.774809058745551,-1.00253195191231,0.264947929409663,0.0131622605764724,0.248835339320523,-2.10066651278309,0.763204840843787,-0.94491647902938,-1.41903447142202,-4.68361969585018,0.51928230124953,0.908454083367609,4.13366666889167,1.30620452511785,-1.09471647432252,-0.125097258302807,-0.387894980568907,-0.866811936205838,-0.121582639900783,-0.356108586349469,0.634572810783188,-0.306311023397994,0.0940868179231164,0.121064728484123
-0.1787186473834975,0.0475217049072475,1.91782653091941,0.951966571156228,-2.05920551344214,3.83399771227534,1.66819219140891,0.769825697337707,0.23246305671161,0.107940567202011,-1.14364568858013,0.541699242973355,0.301977229683697,0.257697090947377,0.709147651977866,-2.420715975085,-1.99774018079568,1.50669615001484,0.799832475247662,1.16276426158317,-1.15062735713932,-0.115922317627863,0.0152553539964535,0.239994342022941,-0.111915984520572,-0.380575889863537,0.370994788995014,0.189116547062326,-0.0058232806791896,-0.0121050906997506
-0.0416404667085866,-0.5874716573268013,-0.860826892469905,3.13178963278262,-5.05296813449749,5.42094070941518,-2.49414141557203,-1.81128662834635,-5.47911745062699,1.18947198655298,-3.90820579292615,-7.06074618169306,4.72997415443333,-8.62905440849263,1.17879796289388,-11.1820634139742,0.445243112696547,-6.53298227788478,-13.3892507167674,-4.48041256680694,0.432054206519352,1.0857595200589,1.19269353963797,0.09035581053399,-0.341880850908644,-0.215924151333767,1.05303194615504,0.271139003495332,1.37329957704625,0.691195095871691
